trial-name,spk,train-infer,train-quality,n-samples,test-infer,test-quality,eer
trial_ln4905f9,Kaban,mask,ABCD,1000,mask,ABC,14.29
trial_ln4905f9,Kaban,mask,ABCD,1000,mask,D,16.67
trial_ln4905f9,Kaban,mask,ABCD,1000,raw,ABC,10.71
trial_ln4905f9,Kaban,mask,ABCD,1000,raw,D,22.22
trial_lqpr5j13,Serval,mask,ABCD,880,embd,ABC,24.32
trial_lqpr5j13,Serval,mask,ABCD,880,embd,D,32
trial_lqpr5j13,Serval,mask,ABCD,880,mask,ABC,13.51
trial_lqpr5j13,Serval,mask,ABCD,880,mask,D,16
trial_lqpr5j13,Serval,mask,ABCD,880,raw,ABC,13.51
trial_lqpr5j13,Serval,mask,ABCD,880,raw,D,12
trial_ls5grl33,Kaban,raw,ABC,650,embd,ABC,37.93
trial_ls5grl33,Kaban,raw,ABC,650,embd,D,44.44
trial_ls5grl33,Kaban,raw,ABC,650,mask,ABC,27.59
trial_ls5grl33,Kaban,raw,ABC,650,mask,D,33.33
trial_ls5grl33,Kaban,raw,ABC,650,raw,ABC,27.59
trial_ls5grl33,Kaban,raw,ABC,650,raw,D,33.33
trial_lxnuxj79,Serval,mask,ABCD,650,embd,ABC,30.3
trial_lxnuxj79,Serval,mask,ABCD,650,embd,D,29.63
trial_lxnuxj79,Serval,mask,ABCD,650,mask,ABC,24.24
trial_lxnuxj79,Serval,mask,ABCD,650,mask,D,29.63
trial_lxnuxj79,Serval,mask,ABCD,650,raw,ABC,18.18
trial_lxnuxj79,Serval,mask,ABCD,650,raw,D,40.74
trial_m0fvpj0l,Kaban,embd,ABCD,1000,embd,ABC,16.67
trial_m0fvpj0l,Kaban,embd,ABCD,1000,embd,D,21.74
trial_m0fvpj0l,Kaban,embd,ABCD,1000,mask,ABC,20
trial_m0fvpj0l,Kaban,embd,ABCD,1000,mask,D,26.09
trial_m0fvpj0l,Kaban,embd,ABCD,1000,raw,ABC,20
trial_m0fvpj0l,Kaban,embd,ABCD,1000,raw,D,26.09
trial_m63lh6fd,Serval,raw,ABC,1000,embd,ABC,24.24
trial_m63lh6fd,Serval,raw,ABC,1000,embd,D,30
trial_m63lh6fd,Serval,raw,ABC,1000,mask,ABC,12.12
trial_m63lh6fd,Serval,raw,ABC,1000,mask,D,25
trial_m63lh6fd,Serval,raw,ABC,1000,raw,ABC,12.12
trial_m63lh6fd,Serval,raw,ABC,1000,raw,D,20
trial_m6l8mymk,Serval,raw,ABC,650,embd,ABC,26.47
trial_m6l8mymk,Serval,raw,ABC,650,embd,D,38.46
trial_m6l8mymk,Serval,raw,ABC,650,mask,ABC,20.59
trial_m6l8mymk,Serval,raw,ABC,650,mask,D,26.92
trial_m6l8mymk,Serval,raw,ABC,650,raw,ABC,20.59
trial_m6l8mymk,Serval,raw,ABC,650,raw,D,34.62
trial_m8yd8x3h,Kaban,mask,ABCD,1000,embd,ABC,28.57
trial_m8yd8x3h,Kaban,mask,ABCD,1000,embd,D,29.17
trial_m8yd8x3h,Kaban,mask,ABCD,1000,mask,ABC,17.86
trial_m8yd8x3h,Kaban,mask,ABCD,1000,mask,D,29.17
trial_m8yd8x3h,Kaban,mask,ABCD,1000,raw,ABC,17.86
trial_m8yd8x3h,Kaban,mask,ABCD,1000,raw,D,25
trial_ma3ky4lr,Serval,raw,AB,520,embd,ABC,42.86
trial_ma3ky4lr,Serval,raw,AB,520,embd,D,50
trial_ma3ky4lr,Serval,raw,AB,520,mask,ABC,31.43
trial_ma3ky4lr,Serval,raw,AB,520,mask,D,44.44
trial_ma3ky4lr,Serval,raw,AB,520,raw,ABC,34.29
trial_ma3ky4lr,Serval,raw,AB,520,raw,D,50
trial_mabvrkwe,Kaban,raw,ABC,880,embd,ABC,39.29
trial_mabvrkwe,Kaban,raw,ABC,880,embd,D,40
trial_mabvrkwe,Kaban,raw,ABC,880,mask,ABC,17.86
trial_mabvrkwe,Kaban,raw,ABC,880,mask,D,20
trial_mabvrkwe,Kaban,raw,ABC,880,raw,ABC,17.86
trial_mabvrkwe,Kaban,raw,ABC,880,raw,D,24
trial_md3ofsn1,Kaban,embd,ABCD,650,embd,ABC,42.11
trial_md3ofsn1,Kaban,embd,ABCD,650,embd,D,38.1
trial_md3ofsn1,Kaban,embd,ABCD,650,mask,ABC,31.58
trial_md3ofsn1,Kaban,embd,ABCD,650,mask,D,33.33
trial_md3ofsn1,Kaban,embd,ABCD,650,raw,ABC,36.84
trial_md3ofsn1,Kaban,embd,ABCD,650,raw,D,42.86
trial_mlukiwx9,Kaban,mask,ABCD,1000,embd,ABC,32.14
trial_mlukiwx9,Kaban,mask,ABCD,1000,embd,D,30
trial_mlukiwx9,Kaban,mask,ABCD,1000,mask,ABC,25
trial_mlukiwx9,Kaban,mask,ABCD,1000,mask,D,20
trial_mlukiwx9,Kaban,mask,ABCD,1000,raw,ABC,25
trial_mlukiwx9,Kaban,mask,ABCD,1000,raw,D,25
trial_mn71s8un,Kaban,embd,ABCD,1000,embd,ABC,25.93
trial_mn71s8un,Kaban,embd,ABCD,1000,embd,D,28.57
trial_mn71s8un,Kaban,embd,ABCD,1000,mask,ABC,18.52
trial_mn71s8un,Kaban,embd,ABCD,1000,mask,D,42.86
trial_mn71s8un,Kaban,embd,ABCD,1000,raw,ABC,18.52
trial_mn71s8un,Kaban,embd,ABCD,1000,raw,D,33.33
trial_mt6zabb1,Serval,embd,ABCD,880,embd,ABC,17.65
trial_mt6zabb1,Serval,embd,ABCD,880,embd,D,21.74
trial_mt6zabb1,Serval,embd,ABCD,880,mask,ABC,17.65
trial_mt6zabb1,Serval,embd,ABCD,880,mask,D,26.09
trial_mt6zabb1,Serval,embd,ABCD,880,raw,ABC,17.65
trial_mt6zabb1,Serval,embd,ABCD,880,raw,D,30.43
trial_mtljlufa,Kaban,mask,ABCD,650,embd,ABC,36.36
trial_mtljlufa,Kaban,mask,ABCD,650,embd,D,47.37
trial_mtljlufa,Kaban,mask,ABCD,650,mask,ABC,22.73
trial_mtljlufa,Kaban,mask,ABCD,650,mask,D,31.58
trial_mtljlufa,Kaban,mask,ABCD,650,raw,ABC,27.27
trial_mtljlufa,Kaban,mask,ABCD,650,raw,D,26.32
trial_mubusr3u,Kaban,raw,AB,650,embd,ABC,34.78
trial_mubusr3u,Kaban,raw,AB,650,embd,D,36.36
trial_mubusr3u,Kaban,raw,AB,650,mask,ABC,30.43
trial_mubusr3u,Kaban,raw,AB,650,mask,D,31.82
trial_mubusr3u,Kaban,raw,AB,650,raw,ABC,26.09
trial_mubusr3u,Kaban,raw,AB,650,raw,D,36.36
trial_mud9b7ek,Kaban,embd,ABCD,880,embd,ABC,26.92
trial_mud9b7ek,Kaban,embd,ABCD,880,embd,D,31.25
trial_mud9b7ek,Kaban,embd,ABCD,880,mask,ABC,23.08
trial_mud9b7ek,Kaban,embd,ABCD,880,mask,D,31.25
trial_mud9b7ek,Kaban,embd,ABCD,880,raw,ABC,30.77
trial_mud9b7ek,Kaban,embd,ABCD,880,raw,D,37.5
trial_mvv17i0v,Kaban,mask,ABCD,650,embd,ABC,48.39
trial_mvv17i0v,Kaban,mask,ABCD,650,embd,D,45
trial_mvv17i0v,Kaban,mask,ABCD,650,mask,ABC,35.48
trial_mvv17i0v,Kaban,mask,ABCD,650,mask,D,35
trial_mvv17i0v,Kaban,mask,ABCD,650,raw,ABC,29.03
trial_mvv17i0v,Kaban,mask,ABCD,650,raw,D,30
trial_n3p8i92o,Kaban,mask,ABCD,1000,embd,ABC,17.39
trial_n3p8i92o,Kaban,mask,ABCD,1000,embd,D,29.41
trial_n3p8i92o,Kaban,mask,ABCD,1000,mask,ABC,17.39
trial_n3p8i92o,Kaban,mask,ABCD,1000,mask,D,23.53
trial_n3p8i92o,Kaban,mask,ABCD,1000,raw,ABC,21.74
trial_n3p8i92o,Kaban,mask,ABCD,1000,raw,D,29.41
trial_n3r1i2ag,Kaban,raw,AB,650,embd,ABC,41.67
trial_n3r1i2ag,Kaban,raw,AB,650,embd,D,46.67
trial_n3r1i2ag,Kaban,raw,AB,650,mask,ABC,20.83
trial_n3r1i2ag,Kaban,raw,AB,650,mask,D,33.33
trial_n3r1i2ag,Kaban,raw,AB,650,raw,ABC,16.67
trial_n3r1i2ag,Kaban,raw,AB,650,raw,D,33.33
trial_n4qe6q48,Kaban,raw,AB,520,embd,ABC,42.31
trial_n4qe6q48,Kaban,raw,AB,520,embd,D,45
trial_n4qe6q48,Kaban,raw,AB,520,mask,ABC,42.31
trial_n4qe6q48,Kaban,raw,AB,520,mask,D,40
trial_n4qe6q48,Kaban,raw,AB,520,raw,ABC,34.62
trial_n4qe6q48,Kaban,raw,AB,520,raw,D,45
trial_n76d2xai,Serval,embd,ABCD,520,embd,ABC,42.31
trial_n76d2xai,Serval,embd,ABCD,520,embd,D,40.74
trial_n76d2xai,Serval,embd,ABCD,520,mask,ABC,46.15
trial_n76d2xai,Serval,embd,ABCD,520,mask,D,44.44
trial_n76d2xai,Serval,embd,ABCD,520,raw,ABC,42.31
trial_n76d2xai,Serval,embd,ABCD,520,raw,D,33.33
trial_ncg5stq5,Kaban,mask,ABCD,880,embd,ABC,36.36
trial_ncg5stq5,Kaban,mask,ABCD,880,embd,D,35.29
trial_ncg5stq5,Kaban,mask,ABCD,880,mask,ABC,18.18
trial_ncg5stq5,Kaban,mask,ABCD,880,mask,D,23.53
trial_ncg5stq5,Kaban,mask,ABCD,880,raw,ABC,22.73
trial_ncg5stq5,Kaban,mask,ABCD,880,raw,D,23.53
trial_nea3r7ws,Serval,raw,ABC,880,embd,ABC,29.41
trial_nea3r7ws,Serval,raw,ABC,880,embd,D,31.25
trial_nea3r7ws,Serval,raw,ABC,880,mask,ABC,14.71
trial_nea3r7ws,Serval,raw,ABC,880,mask,D,28.12
trial_nea3r7ws,Serval,raw,ABC,880,raw,ABC,11.76
trial_nea3r7ws,Serval,raw,ABC,880,raw,D,21.88
trial_no90aa0p,Kaban,raw,AB,650,embd,ABC,40.91
trial_no90aa0p,Kaban,raw,AB,650,embd,D,50
trial_no90aa0p,Kaban,raw,AB,650,mask,ABC,22.73
trial_no90aa0p,Kaban,raw,AB,650,mask,D,33.33
trial_no90aa0p,Kaban,raw,AB,650,raw,ABC,22.73
trial_no90aa0p,Kaban,raw,AB,650,raw,D,41.67
trial_npucvbyp,Serval,raw,AB,520,embd,ABC,40
trial_npucvbyp,Serval,raw,AB,520,embd,D,44.44
trial_npucvbyp,Serval,raw,AB,520,mask,ABC,28.57
trial_npucvbyp,Serval,raw,AB,520,mask,D,33.33
trial_npucvbyp,Serval,raw,AB,520,raw,ABC,20
trial_npucvbyp,Serval,raw,AB,520,raw,D,22.22
trial_nuphprdu,Serval,mask,ABCD,1000,embd,ABC,18.42
trial_nuphprdu,Serval,mask,ABCD,1000,embd,D,20.83
trial_nuphprdu,Serval,mask,ABCD,1000,mask,ABC,7.895
trial_nuphprdu,Serval,mask,ABCD,1000,mask,D,12.5
trial_nuphprdu,Serval,mask,ABCD,1000,raw,ABC,10.53
trial_nuphprdu,Serval,mask,ABCD,1000,raw,D,20.83
trial_nx2td1o9,Kaban,embd,ABCD,1000,embd,ABC,20.83
trial_nx2td1o9,Kaban,embd,ABCD,1000,embd,D,25
trial_nx2td1o9,Kaban,embd,ABCD,1000,mask,ABC,16.67
trial_nx2td1o9,Kaban,embd,ABCD,1000,mask,D,25
trial_nx2td1o9,Kaban,embd,ABCD,1000,raw,ABC,29.17
trial_nx2td1o9,Kaban,embd,ABCD,1000,raw,D,25
trial_nyyi3cxo,Kaban,raw,ABC,880,embd,ABC,40.74
trial_nyyi3cxo,Kaban,raw,ABC,880,embd,D,48
trial_nyyi3cxo,Kaban,raw,ABC,880,mask,ABC,22.22
trial_nyyi3cxo,Kaban,raw,ABC,880,mask,D,20
trial_nyyi3cxo,Kaban,raw,ABC,880,raw,ABC,22.22
trial_nyyi3cxo,Kaban,raw,ABC,880,raw,D,28
trial_nzg276kg,Kaban,embd,ABCD,1000,embd,ABC,22.22
trial_nzg276kg,Kaban,embd,ABCD,1000,embd,D,28.57
trial_nzg276kg,Kaban,embd,ABCD,1000,mask,ABC,18.52
trial_nzg276kg,Kaban,embd,ABCD,1000,mask,D,28.57
trial_nzg276kg,Kaban,embd,ABCD,1000,raw,ABC,22.22
trial_nzg276kg,Kaban,embd,ABCD,1000,raw,D,28.57
trial_o0wacvs6,Serval,mask,ABCD,880,embd,ABC,24.14
trial_o0wacvs6,Serval,mask,ABCD,880,embd,D,44
trial_o0wacvs6,Serval,mask,ABCD,880,mask,ABC,10.34
trial_o0wacvs6,Serval,mask,ABCD,880,mask,D,24
trial_o0wacvs6,Serval,mask,ABCD,880,raw,ABC,17.24
trial_o0wacvs6,Serval,mask,ABCD,880,raw,D,20
trial_o1nbqdxk,Serval,mask,ABCD,880,embd,ABC,19.35
trial_o1nbqdxk,Serval,mask,ABCD,880,embd,D,29.17
trial_o1nbqdxk,Serval,mask,ABCD,880,mask,ABC,19.35
trial_o1nbqdxk,Serval,mask,ABCD,880,mask,D,16.67
trial_o1nbqdxk,Serval,mask,ABCD,880,raw,ABC,16.13
trial_o1nbqdxk,Serval,mask,ABCD,880,raw,D,29.17
trial_o3eeu6yc,Serval,mask,ABCD,520,embd,ABC,37.04
trial_o3eeu6yc,Serval,mask,ABCD,520,embd,D,40
trial_o3eeu6yc,Serval,mask,ABCD,520,mask,ABC,33.33
trial_o3eeu6yc,Serval,mask,ABCD,520,mask,D,24
trial_o3eeu6yc,Serval,mask,ABCD,520,raw,ABC,33.33
trial_o3eeu6yc,Serval,mask,ABCD,520,raw,D,28
trial_o3i03tqn,Kaban,raw,ABC,520,embd,ABC,33.33
trial_o3i03tqn,Kaban,raw,ABC,520,embd,D,33.33
trial_o3i03tqn,Kaban,raw,ABC,520,mask,ABC,38.1
trial_o3i03tqn,Kaban,raw,ABC,520,mask,D,38.1
trial_o3i03tqn,Kaban,raw,ABC,520,raw,ABC,23.81
trial_o3i03tqn,Kaban,raw,ABC,520,raw,D,33.33
trial_o76ihs8i,Serval,raw,ABC,880,embd,ABC,29.63
trial_o76ihs8i,Serval,raw,ABC,880,embd,D,33.33
trial_o76ihs8i,Serval,raw,ABC,880,mask,ABC,11.11
trial_o76ihs8i,Serval,raw,ABC,880,mask,D,20.83
trial_o76ihs8i,Serval,raw,ABC,880,raw,ABC,11.11
trial_o76ihs8i,Serval,raw,ABC,880,raw,D,16.67
trial_oc0wqm3k,Serval,raw,ABC,650,embd,ABC,22.86
trial_oc0wqm3k,Serval,raw,ABC,650,embd,D,33.33
trial_oc0wqm3k,Serval,raw,ABC,650,mask,ABC,14.29
trial_oc0wqm3k,Serval,raw,ABC,650,mask,D,29.17
trial_oc0wqm3k,Serval,raw,ABC,650,raw,ABC,14.29
trial_oc0wqm3k,Serval,raw,ABC,650,raw,D,29.17
trial_ofx5brgu,Kaban,raw,ABC,520,embd,ABC,33.33
trial_ofx5brgu,Kaban,raw,ABC,520,embd,D,45.45
trial_ofx5brgu,Kaban,raw,ABC,520,mask,ABC,37.5
trial_ofx5brgu,Kaban,raw,ABC,520,mask,D,36.36
trial_ofx5brgu,Kaban,raw,ABC,520,raw,ABC,29.17
trial_ofx5brgu,Kaban,raw,ABC,520,raw,D,45.45
trial_oidu482i,Serval,mask,ABCD,1000,embd,ABC,26.67
trial_oidu482i,Serval,mask,ABCD,1000,embd,D,25
trial_oidu482i,Serval,mask,ABCD,1000,mask,ABC,10
trial_oidu482i,Serval,mask,ABCD,1000,mask,D,12.5
trial_oidu482i,Serval,mask,ABCD,1000,raw,ABC,13.33
trial_oidu482i,Serval,mask,ABCD,1000,raw,D,20.83
trial_olvz1nyv,Serval,embd,ABCD,1000,embd,ABC,25
trial_olvz1nyv,Serval,embd,ABCD,1000,embd,D,14.29
trial_olvz1nyv,Serval,embd,ABCD,1000,mask,ABC,17.86
trial_olvz1nyv,Serval,embd,ABCD,1000,mask,D,19.05
trial_olvz1nyv,Serval,embd,ABCD,1000,raw,ABC,17.86
trial_olvz1nyv,Serval,embd,ABCD,1000,raw,D,23.81
trial_opf01r41,Kaban,mask,ABCD,650,embd,ABC,40.91
trial_opf01r41,Kaban,mask,ABCD,650,embd,D,38.89
trial_opf01r41,Kaban,mask,ABCD,650,mask,ABC,31.82
trial_opf01r41,Kaban,mask,ABCD,650,mask,D,33.33
trial_opf01r41,Kaban,mask,ABCD,650,raw,ABC,27.27
trial_opf01r41,Kaban,mask,ABCD,650,raw,D,33.33
trial_opn642nn,Kaban,raw,ABC,1000,embd,ABC,32.14
trial_opn642nn,Kaban,raw,ABC,1000,embd,D,47.37
trial_opn642nn,Kaban,raw,ABC,1000,mask,ABC,17.86
trial_opn642nn,Kaban,raw,ABC,1000,mask,D,26.32
trial_opn642nn,Kaban,raw,ABC,1000,raw,ABC,10.71
trial_opn642nn,Kaban,raw,ABC,1000,raw,D,26.32
trial_osdznigz,Serval,mask,ABCD,1000,embd,ABC,16.67
trial_osdznigz,Serval,mask,ABCD,1000,embd,D,24.14
trial_osdznigz,Serval,mask,ABCD,1000,mask,ABC,11.11
trial_osdznigz,Serval,mask,ABCD,1000,mask,D,24.14
trial_osdznigz,Serval,mask,ABCD,1000,raw,ABC,16.67
trial_osdznigz,Serval,mask,ABCD,1000,raw,D,27.59
trial_osoi5gzb,Kaban,raw,AB,520,embd,ABC,48.15
trial_osoi5gzb,Kaban,raw,AB,520,embd,D,45.83
trial_osoi5gzb,Kaban,raw,AB,520,mask,ABC,48.15
trial_osoi5gzb,Kaban,raw,AB,520,mask,D,62.5
trial_osoi5gzb,Kaban,raw,AB,520,raw,ABC,33.33
trial_osoi5gzb,Kaban,raw,AB,520,raw,D,50
trial_ouscqe6h,Serval,mask,ABCD,1000,embd,ABC,22.86
trial_ouscqe6h,Serval,mask,ABCD,1000,embd,D,25.93
trial_ouscqe6h,Serval,mask,ABCD,1000,mask,ABC,8.571
trial_ouscqe6h,Serval,mask,ABCD,1000,mask,D,22.22
trial_ouscqe6h,Serval,mask,ABCD,1000,raw,ABC,8.571
trial_ouscqe6h,Serval,mask,ABCD,1000,raw,D,22.22
trial_ozqfpdk3,Kaban,mask,ABCD,520,embd,ABC,36.67
trial_ozqfpdk3,Kaban,mask,ABCD,520,embd,D,45.83
trial_ozqfpdk3,Kaban,mask,ABCD,520,mask,ABC,30
trial_ozqfpdk3,Kaban,mask,ABCD,520,mask,D,37.5
trial_ozqfpdk3,Kaban,mask,ABCD,520,raw,ABC,30
trial_ozqfpdk3,Kaban,mask,ABCD,520,raw,D,45.83
trial_p0fkr4xu,Serval,raw,AB,650,embd,ABC,20
trial_p0fkr4xu,Serval,raw,AB,650,embd,D,42.86
trial_p0fkr4xu,Serval,raw,AB,650,mask,ABC,13.33
trial_p0fkr4xu,Serval,raw,AB,650,mask,D,28.57
trial_p0fkr4xu,Serval,raw,AB,650,raw,ABC,16.67
trial_p0fkr4xu,Serval,raw,AB,650,raw,D,28.57
trial_p1i7omkb,Serval,mask,ABCD,880,embd,ABC,22.22
trial_p1i7omkb,Serval,mask,ABCD,880,embd,D,44
trial_p1i7omkb,Serval,mask,ABCD,880,mask,ABC,11.11
trial_p1i7omkb,Serval,mask,ABCD,880,mask,D,16
trial_p1i7omkb,Serval,mask,ABCD,880,raw,ABC,11.11
trial_p1i7omkb,Serval,mask,ABCD,880,raw,D,20
trial_p8blewl6,Kaban,mask,ABCD,520,embd,ABC,37.5
trial_p8blewl6,Kaban,mask,ABCD,520,embd,D,38.71
trial_p8blewl6,Kaban,mask,ABCD,520,mask,ABC,29.17
trial_p8blewl6,Kaban,mask,ABCD,520,mask,D,38.71
trial_p8blewl6,Kaban,mask,ABCD,520,raw,ABC,25
trial_p8blewl6,Kaban,mask,ABCD,520,raw,D,45.16
trial_p8wq0762,Serval,embd,ABCD,1000,embd,ABC,16.13
trial_p8wq0762,Serval,embd,ABCD,1000,embd,D,18.18
trial_p8wq0762,Serval,embd,ABCD,1000,mask,ABC,9.677
trial_p8wq0762,Serval,embd,ABCD,1000,mask,D,9.091
trial_p8wq0762,Serval,embd,ABCD,1000,raw,ABC,16.13
trial_p8wq0762,Serval,embd,ABCD,1000,raw,D,18.18
trial_pir5iic4,Serval,mask,ABCD,520,embd,ABC,30
trial_pir5iic4,Serval,mask,ABCD,520,embd,D,33.33
trial_pir5iic4,Serval,mask,ABCD,520,mask,ABC,30
trial_pir5iic4,Serval,mask,ABCD,520,mask,D,33.33
trial_pir5iic4,Serval,mask,ABCD,520,raw,ABC,30
trial_pir5iic4,Serval,mask,ABCD,520,raw,D,39.39
trial_pjs3mfpl,Serval,embd,ABCD,880,embd,ABC,24
trial_pjs3mfpl,Serval,embd,ABCD,880,embd,D,28.57
trial_pjs3mfpl,Serval,embd,ABCD,880,mask,ABC,16
trial_pjs3mfpl,Serval,embd,ABCD,880,mask,D,28.57
trial_pjs3mfpl,Serval,embd,ABCD,880,raw,ABC,20
trial_pjs3mfpl,Serval,embd,ABCD,880,raw,D,28.57
trial_pmi6hjnr,Kaban,raw,ABC,1000,embd,ABC,36.84
trial_pmi6hjnr,Kaban,raw,ABC,1000,embd,D,40
trial_pmi6hjnr,Kaban,raw,ABC,1000,mask,ABC,10.53
trial_pmi6hjnr,Kaban,raw,ABC,1000,mask,D,25
trial_pmi6hjnr,Kaban,raw,ABC,1000,raw,ABC,10.53
trial_pmi6hjnr,Kaban,raw,ABC,1000,raw,D,30
trial_pmqtinbu,Kaban,embd,ABCD,1000,embd,ABC,20.83
trial_pmqtinbu,Kaban,embd,ABCD,1000,embd,D,22.22
trial_pmqtinbu,Kaban,embd,ABCD,1000,mask,ABC,12.5
trial_pmqtinbu,Kaban,embd,ABCD,1000,mask,D,33.33
trial_pmqtinbu,Kaban,embd,ABCD,1000,raw,ABC,20.83
trial_pmqtinbu,Kaban,embd,ABCD,1000,raw,D,27.78
trial_pn51vek0,Kaban,mask,ABCD,520,embd,ABC,37.5
trial_pn51vek0,Kaban,mask,ABCD,520,embd,D,48.15
trial_pn51vek0,Kaban,mask,ABCD,520,mask,ABC,29.17
trial_pn51vek0,Kaban,mask,ABCD,520,mask,D,40.74
trial_pn51vek0,Kaban,mask,ABCD,520,raw,ABC,37.5
trial_pn51vek0,Kaban,mask,ABCD,520,raw,D,37.04
trial_po538fpx,Serval,raw,AB,520,embd,ABC,29.03
trial_po538fpx,Serval,raw,AB,520,embd,D,52
trial_po538fpx,Serval,raw,AB,520,mask,ABC,25.81
trial_po538fpx,Serval,raw,AB,520,mask,D,24
trial_po538fpx,Serval,raw,AB,520,raw,ABC,22.58
trial_po538fpx,Serval,raw,AB,520,raw,D,36
trial_pspt9ciu,Serval,mask,ABCD,1000,embd,ABC,17.86
trial_pspt9ciu,Serval,mask,ABCD,1000,embd,D,31.82
trial_pspt9ciu,Serval,mask,ABCD,1000,mask,ABC,7.143
trial_pspt9ciu,Serval,mask,ABCD,1000,mask,D,13.64
trial_pspt9ciu,Serval,mask,ABCD,1000,raw,ABC,7.143
trial_pspt9ciu,Serval,mask,ABCD,1000,raw,D,22.73
trial_puq334hf,Serval,raw,ABC,520,embd,ABC,37.5
trial_puq334hf,Serval,raw,ABC,520,embd,D,33.33
trial_puq334hf,Serval,raw,ABC,520,mask,ABC,29.17
trial_puq334hf,Serval,raw,ABC,520,mask,D,28.57
trial_puq334hf,Serval,raw,ABC,520,raw,ABC,33.33
trial_puq334hf,Serval,raw,ABC,520,raw,D,28.57
trial_pxny20y8,Kaban,raw,ABC,520,embd,ABC,44.44
trial_pxny20y8,Kaban,raw,ABC,520,embd,D,42.11
trial_pxny20y8,Kaban,raw,ABC,520,mask,ABC,37.04
trial_pxny20y8,Kaban,raw,ABC,520,mask,D,47.37
trial_pxny20y8,Kaban,raw,ABC,520,raw,ABC,33.33
trial_pxny20y8,Kaban,raw,ABC,520,raw,D,42.11
trial_pxy4smui,Serval,mask,ABCD,650,embd,ABC,25
trial_pxy4smui,Serval,mask,ABCD,650,embd,D,41.18
trial_pxy4smui,Serval,mask,ABCD,650,mask,ABC,14.29
trial_pxy4smui,Serval,mask,ABCD,650,mask,D,20.59
trial_pxy4smui,Serval,mask,ABCD,650,raw,ABC,14.29
trial_pxy4smui,Serval,mask,ABCD,650,raw,D,32.35
trial_pzbduwhf,Serval,mask,ABCD,520,embd,ABC,39.39
trial_pzbduwhf,Serval,mask,ABCD,520,embd,D,41.38
trial_pzbduwhf,Serval,mask,ABCD,520,mask,ABC,36.36
trial_pzbduwhf,Serval,mask,ABCD,520,mask,D,34.48
trial_pzbduwhf,Serval,mask,ABCD,520,raw,ABC,33.33
trial_pzbduwhf,Serval,mask,ABCD,520,raw,D,37.93
trial_q0xbrfnb,Kaban,embd,ABCD,650,embd,ABC,40
trial_q0xbrfnb,Kaban,embd,ABCD,650,embd,D,38.46
trial_q0xbrfnb,Kaban,embd,ABCD,650,mask,ABC,30
trial_q0xbrfnb,Kaban,embd,ABCD,650,mask,D,42.31
trial_q0xbrfnb,Kaban,embd,ABCD,650,raw,ABC,35
trial_q0xbrfnb,Kaban,embd,ABCD,650,raw,D,42.31
trial_q27m8b8w,Serval,embd,ABCD,650,embd,ABC,33.33
trial_q27m8b8w,Serval,embd,ABCD,650,embd,D,46.88
trial_q27m8b8w,Serval,embd,ABCD,650,mask,ABC,38.89
trial_q27m8b8w,Serval,embd,ABCD,650,mask,D,31.25
trial_q27m8b8w,Serval,embd,ABCD,650,raw,ABC,33.33
trial_q27m8b8w,Serval,embd,ABCD,650,raw,D,34.38
trial_q2ugxusd,Serval,mask,ABCD,520,embd,ABC,29.41
trial_q2ugxusd,Serval,mask,ABCD,520,embd,D,37.5
trial_q2ugxusd,Serval,mask,ABCD,520,mask,ABC,20.59
trial_q2ugxusd,Serval,mask,ABCD,520,mask,D,41.67
trial_q2ugxusd,Serval,mask,ABCD,520,raw,ABC,23.53
trial_q2ugxusd,Serval,mask,ABCD,520,raw,D,45.83
trial_q4ys0jd3,Kaban,raw,ABC,880,embd,ABC,23.53
trial_q4ys0jd3,Kaban,raw,ABC,880,embd,D,36
trial_q4ys0jd3,Kaban,raw,ABC,880,mask,ABC,11.76
trial_q4ys0jd3,Kaban,raw,ABC,880,mask,D,20
trial_q4ys0jd3,Kaban,raw,ABC,880,raw,ABC,11.76
trial_q4ys0jd3,Kaban,raw,ABC,880,raw,D,28
trial_q5t7r8rn,Kaban,mask,ABCD,880,embd,ABC,24.14
trial_q5t7r8rn,Kaban,mask,ABCD,880,embd,D,31.25
trial_q5t7r8rn,Kaban,mask,ABCD,880,mask,ABC,20.69
trial_q5t7r8rn,Kaban,mask,ABCD,880,mask,D,18.75
trial_q5t7r8rn,Kaban,mask,ABCD,880,raw,ABC,24.14
trial_q5t7r8rn,Kaban,mask,ABCD,880,raw,D,31.25
trial_q6foquq6,Kaban,embd,ABCD,520,embd,ABC,47.37
trial_q6foquq6,Kaban,embd,ABCD,520,embd,D,44.44
trial_q6foquq6,Kaban,embd,ABCD,520,mask,ABC,36.84
trial_q6foquq6,Kaban,embd,ABCD,520,mask,D,44.44
trial_q6foquq6,Kaban,embd,ABCD,520,raw,ABC,31.58
trial_q6foquq6,Kaban,embd,ABCD,520,raw,D,27.78
trial_qfbasyzc,Serval,raw,ABC,1000,embd,ABC,13.79
trial_qfbasyzc,Serval,raw,ABC,1000,embd,D,32
trial_qfbasyzc,Serval,raw,ABC,1000,mask,ABC,10.34
trial_qfbasyzc,Serval,raw,ABC,1000,mask,D,16
trial_qfbasyzc,Serval,raw,ABC,1000,raw,ABC,3.448
trial_qfbasyzc,Serval,raw,ABC,1000,raw,D,16
trial_qg1xba2i,Serval,raw,ABC,880,embd,ABC,23.33
trial_qg1xba2i,Serval,raw,ABC,880,embd,D,26.32
